latitude,longitude,date,temp,RH,wind,rain,FFMC,DMC,DC,ISI,fire
43.23114099812466,22.019047908409974,2025-11-27,1.42,93,5.66,0.0,85.77,7.73,35.1,6.801776713477148,0
57.25261665648425,0.07139026229883427,2025-11-27,12.15,91,14.87,0.0,85.99,25.425,96.75,11.053051116572089,0
39.08807331918665,22.01012369149597,2025-11-27,8.48,94,1.51,0.0,85.66,17.520000000000003,66.4,3.5086923420429885,0
53.73107723253656,29.06228742149475,2025-11-27,1.74,83,4.83,0.0,86.87,16.21,76.7,6.363882203236219,0
53.72588604003176,34.65270502229781,2025-11-27,6.44,98,3.32,0.0,85.22,11.26,40.2,5.175940997431181,0
54.86864619588148,14.265658007477036,2025-11-27,5.05,78,12.87,0.0,87.42,25.175,113.25,10.453911541619243,0
66.55952969570042,3.2438006348677924,2025-11-27,3.45,67,11.87,0.0,88.63,31.575000000000003,149.25,10.17852514982183,0
39.824548224223065,-22.98521265806627,2025-11-27,17.75,83,1.9,0.14,86.87,38.125,149.75,3.9914010503135917,0
62.18494120425028,18.421668594742528,2025-11-27,2.67,96,14.07,0.0,85.44,7.205,29.35,10.682847620367895,0
60.346871651572044,-10.09250869437625,2025-11-27,9.79,77,14.92,0.0,87.53,33.085,140.95,11.269900592482813,0
39.909373121123714,-23.981873403248265,2025-11-27,17.18,89,4.63,1.18,86.21,16.87,70.9,6.183393511207615,0
47.62115211703749,16.294238079824318,2025-11-27,2.34,69,5.9,0.0,88.41,28.310000000000002,135.7,7.158238128198866,0
49.120785623590365,5.623244541661034,2025-11-27,5.91,84,3.77,0.0,86.76,21.665,93.55,5.615248283023646,0
67.54971300177493,-0.6221173083689742,2025-11-27,1.59,89,11.89,0.0,86.21,11.185,51.95,9.908942714594282,0
53.50362160975319,29.855710891880015,2025-11-27,3.36,84,3.53,0.0,86.76,17.84,80.8,5.433574690753777,0
49.27554016356572,18.546069015951147,2025-11-27,0.96,87,1.54,0.0,86.43,11.84,56.8,3.575226977409966,0
66.04509351488282,41.466443656034954,2025-11-27,-1.1,89,6.64,0.0,86.21,7.15,38.5,7.404921008206487,0
40.294645313445365,39.861133761304615,2025-11-27,3.56,59,1.46,0.0,89.51,38.14,181.8,3.6051781503215006,0
52.71618655086338,-6.922892819072917,2025-11-27,12.43,83,8.28,0.0,86.87,32.245000000000005,130.15,8.332277688603519,0
51.5288872245774,43.602280269983396,2025-11-27,2.45,68,3.54,0.0,88.52,29.275000000000002,140.25,5.551646203905047,0
52.734251383743306,-1.9873872798744259,2025-11-27,12.85,87,2.68,0.0,86.43,29.674999999999997,116.25,4.716400267152906,0
57.80243075540213,-8.189806685526484,2025-11-27,11.08,78,18.74,0.0,87.42,34.22,143.4,12.614624887011107,0
37.731079811911904,-15.978419466254554,2025-11-27,16.7,61,1.78,0.0,89.29,56.25,239.5,3.970923947619468,0
39.609650202479806,-14.366811454139395,2025-11-27,15.26,67,0.6,0.0,88.63,49.290000000000006,208.3,2.2884167598290888,0
39.997778215378766,19.86123213622502,2025-11-27,14.86,79,4.28,1.07,87.31,23.040000000000003,104.80000000000001,6.020944417245151,0
41.547683038369215,-0.8032901673295747,2025-11-27,13.2,25,9.02,0.0,93.25,79.8,366.0,9.33535536132515,0
67.28438275661642,8.177314818401065,2025-11-27,4.53,91,20.66,0.0,85.99,13.995000000000001,58.650000000000006,13.028423067619842,0
59.03207858675698,-12.937609015885911,2025-11-27,8.56,83,19.83,0.5,86.87,18.94,85.80000000000001,12.894660847162026,0
41.92240467711215,-22.13919686134648,2025-11-27,15.15,78,5.73,0.16,87.42,37.925000000000004,155.75,6.975363723849818,0
41.081662270597924,-5.498676267762896,2025-11-27,10.75,54,2.06,0.0,90.06,52.925000000000004,237.75,4.308680568341079,0
41.37237743396288,-18.79082263700611,2025-11-27,16.88,81,6.37,0.0,87.09,40.52,160.39999999999998,7.326840746870373,0
39.34289135962163,7.254513762290806,2025-11-27,13.74,67,10.94,0.0,88.63,47.010000000000005,200.7,9.771655681726726,0
42.42801386260853,0.4988902733652836,2025-11-27,7.81,19,2.33,0.0,93.91,76.515,363.05,4.778246455785032,0
53.123021750774846,23.327638004055572,2025-11-27,-0.15,93,3.58,0.0,85.77,5.375000000000001,27.25,5.409481858736565,0
36.41523703427956,30.958727923632985,2025-11-27,19.54,69,1.9,0.0,88.41,54.11,221.7,4.0621591672409885,0
57.60441402167268,-19.276867763578966,2025-11-27,9.5,77,11.0,0.34,87.53,27.550000000000004,122.5,9.676805596660271,0
66.44883046784398,39.46106803722692,2025-11-27,-1.6,89,8.67,0.0,86.21,6.4,36.0,8.461472340162397,0
37.198806554775096,-5.61856462969574,2025-11-27,16.59,36,7.72,0.0,92.04,76.08500000000001,338.95,8.5244036319264,0
64.02324607255021,27.378178326856087,2025-11-27,-0.89,86,6.67,0.0,86.54,9.865000000000002,51.55,7.4500391178689656,0
41.642756696829586,-10.345547366430278,2025-11-27,14.3,71,2.9,0.0,88.19,44.650000000000006,187.5,5.006071945370164,0
48.33699570048975,8.916608963371495,2025-11-27,3.23,74,1.79,0.0,87.86,25.645,120.15,3.9182889525347098,0
57.257171775090654,0.8239547698840681,2025-11-27,11.75,95,12.07,0.0,85.55,21.625,78.75,9.907233394231598,0
51.65124978079332,27.322965669362958,2025-11-27,2.39,71,4.45,0.0,88.19,26.785000000000004,127.95,6.20123362682333,0
36.32059530406153,-7.329413895918549,2025-11-27,15.47,52,9.82,0.0,90.28,61.605000000000004,269.35,9.43031152354529,0
60.68058509184389,37.66447863810395,2025-11-27,-4.91,96,2.15,0.0,85.44,0.0,0.0,4.1759877394456035,0
53.42038791616398,12.247943968572095,2025-11-27,3.77,80,6.13,0.0,87.2,21.655,98.85,7.196568565025356,0
38.858192408231936,6.318865677641824,2025-11-27,12.78,76,13.83,0.82,87.64,26.070000000000007,118.9,10.864061219758783,0
54.17422159238083,-8.027064745568925,2025-11-27,10.45,82,7.53,0.0,86.98,30.075,124.25,7.956015796029233,0
44.692756314177714,1.4098914173235855,2025-11-27,6.35,72,2.16,0.0,88.08,31.925,143.75,4.315021130886847,0
35.72256311999815,-2.4544584091775192,2025-11-27,15.93,48,3.8,0.0,90.72,65.495,287.65,5.894861219740461,0
42.6121282518756,-2.0751853475459754,2025-11-27,9.56,78,4.84,0.0,87.42,31.94,135.8,6.410800000000001,0
39.31143674549304,37.336909651792645,2025-11-27,5.71,61,2.12,0.0,89.29,39.765,184.55,4.333606746759051,0
56.36932832794575,22.53716234011427,2025-11-27,-1.52,94,2.08,0.0,85.66,2.5200000000000005,16.4,4.118020296749938,0
63.41016458986418,9.890953925034012,2025-11-27,-0.39,87,2.24,0.0,86.43,9.815000000000001,50.05,4.311885972518291,0
38.129130371147255,12.597457927298343,2025-11-27,15.03,63,2.87,0.43,89.07,45.69499999999999,201.64999999999998,5.029804973356322,0
56.12628024875165,27.1807631929031,2025-11-27,0.09,98,2.22,0.0,85.22,1.735,8.45,4.232498007875097,0
50.53974366426846,-16.06937880431054,2025-11-27,11.5,73,17.08,0.0,87.97,38.85,165.5,12.118734485268849,0
45.21593260875408,0.41576074790445716,2025-11-27,8.76,81,0.61,0.0,87.09,28.340000000000003,119.8,2.267315480915702,0
58.25302068793764,14.954481326823831,2025-11-27,1.76,91,6.6,0.0,85.99,9.84,44.8,7.363743662929428,0
47.81948213232246,44.05606741550858,2025-11-27,6.42,61,4.26,0.0,89.29,40.83,188.1,6.143082782555787,0
56.80789349684794,-8.394124578480387,2025-11-27,10.96,76,19.55,0.0,87.64,35.64,150.8,12.916786910408058,0
38.66416901433453,-14.299860257096759,2025-11-27,16.21,63,2.86,0.0,89.07,53.915000000000006,229.05,5.021034600557937,0
43.85447822184229,-13.752303871831103,2025-11-27,15.73,85,9.19,0.0,86.65,35.595,138.65,8.755986191997133,0
41.716412865847005,-5.043338191430703,2025-11-27,9.85,57,1.03,0.0,89.73,49.175,221.25,3.035533467119083,0
41.241449430611176,37.773579723849764,2025-11-27,14.88,65,5.69,0.0,88.85,50.32,214.4,7.064677001738217,0
37.88841484381912,11.715797269917829,2025-11-27,14.31,62,6.93,0.23,89.18,48.415,212.05,7.825513240676296,0
49.77428577162782,43.76650318360245,2025-11-27,3.6,64,4.14,0.0,88.96,34.2,162.0,6.0335607529882385,0
39.033400478049884,2.8498919332019135,2025-11-27,13.78,56,7.36,0.0,89.84,55.870000000000005,244.89999999999998,8.124327009119655,0
69.90093559791327,35.58549881257862,2025-11-27,3.13,67,17.13,0.0,88.63,31.095000000000002,147.65,12.227514206220874,0
64.41459455417407,-6.946802106854211,2025-11-27,1.23,70,12.07,0.0,88.3,25.845,126.15,10.225700861609003,0
41.15195314604237,21.80502539471017,2025-11-27,6.74,91,1.63,1.51,85.99,0.0,0.0,3.6594894244659013,0
68.45753560859309,13.973402510975085,2025-11-27,4.93,74,20.41,0.0,87.86,28.195,128.65,13.230962744680038,0
55.578056820916395,-5.401463443780109,2025-11-27,12.05,89,8.82,0.0,86.21,26.875000000000004,104.25,8.534354584852915,0
62.701745594909724,-11.906937600973365,2025-11-27,4.37,97,21.64,2.17,85.33,0.0,0.0,13.231501157633039,0
46.65245251055277,4.780550703149174,2025-11-27,3.44,84,1.06,0.0,86.76,17.96,81.2,2.9774962367734408,0
53.27397363264038,-8.031318730944385,2025-11-27,11.61,77,9.57,0.0,87.53,35.815,150.05,9.025923382310165,0
39.13412569061133,17.743402970914282,2025-11-27,15.26,66,4.28,0.0,88.74,50.09,212.3,6.119557984037735,0
45.39069991664921,15.686675499582861,2025-11-27,4.28,71,4.44,0.0,88.19,29.620000000000005,137.4,6.194262029760553,0
40.557057749871284,8.679807129837222,2025-11-27,10.12,69,5.98,0.0,88.41,39.980000000000004,174.6,7.206605152219733,0
54.17321957185709,-21.372352422430115,2025-11-27,8.53,79,23.8,0.18,87.31,26.895,117.65,14.198132082934166,0
47.117754014981145,-15.590972614271802,2025-11-27,13.6,75,8.53,0.0,87.75,40.4,168.0,8.542802891908485,0
37.28149893701964,44.297216267296164,2025-11-27,-1.44,55,1.18,0.0,89.95,33.84,172.8,3.2570236839448645,0
46.604738419090026,31.691211209824438,2025-11-27,12.8,89,5.57,0.0,86.21,28.000000000000004,108.0,6.78209686003443,0
44.1670635714955,22.705190555675046,2025-11-27,5.56,89,5.7,0.0,86.21,17.14,71.8,6.860785132427143,0
62.36820295602872,16.694711842549097,2025-11-27,0.85,89,4.49,0.0,86.21,10.075000000000001,48.25,6.0891904961898575,0
51.976742787805705,3.828863990308797,2025-11-27,8.93,100,14.92,0.0,85.0,13.395,44.65,10.944151152302515,0
47.559257595547834,40.067040097347814,2025-11-27,8.88,100,4.0,0.0,85.0,13.32,44.400000000000006,5.666666666666667,0
64.90229868035826,42.551883746655875,2025-11-27,-8.29,96,3.23,0.0,85.44,0.0,0.0,5.118482775198135,0
39.47470004547961,26.160723264255097,2025-11-27,17.54,71,8.93,0.0,88.19,49.510000000000005,203.7,8.784636941400722,0
68.78025644555737,-12.313685368403789,2025-11-27,-2.93,61,7.34,0.0,89.29,26.805000000000003,141.35,8.06361154914816,0
37.393865625203986,26.878445450304135,2025-11-27,20.01,69,10.63,0.0,88.41,54.815,224.05,9.608304724039513,0
55.68103207447683,33.928014373079044,2025-11-27,5.52,98,3.92,0.0,85.22,9.879999999999999,35.599999999999994,5.62423305665364,0
40.031805558546424,30.668711830192315,2025-11-27,17.3,53,4.0,0.0,90.17,63.550000000000004,274.5,6.011333333333334,0
42.258583521718805,-13.544083999400684,2025-11-27,15.34,72,6.83,0.0,88.08,45.41,188.7,7.673021287602427,0
40.913568725515745,32.020230416196746,2025-11-27,12.58,61,1.81,0.0,89.29,50.07000000000001,218.9,4.004246970544039,0
58.9470999450632,11.614579733838355,2025-11-27,3.87,96,6.55,0.0,85.44,9.004999999999999,35.35,7.288877224922916,0
47.91789742844609,36.40403785691758,2025-11-27,11.69,78,3.34,0.0,87.42,35.135000000000005,146.45,5.325529329559645,0
49.12802386721488,32.1619607630104,2025-11-27,12.97,84,3.34,0.0,86.76,32.255,128.85000000000002,5.285322862418152,0
50.80885670852786,1.3861100597435296,2025-11-27,12.47,91,12.12,0.0,85.99,25.905,98.35,9.978792780024378,0
51.65647228410583,-3.903548808510056,2025-11-27,12.18,97,2.24,0.0,85.33,20.67,72.9,4.257008330845606,0
61.91393768634504,10.190427306473538,2025-11-27,-9.06,93,1.41,0.0,85.77,0.0,0.0,3.3948744026841404,0
43.35965702528542,37.97022012921979,2025-11-27,15.34,78,4.32,0.0,87.42,40.61,164.7,6.056635263906851,0
48.820083969435615,13.0487002779792,2025-11-27,2.47,87,1.16,0.0,86.43,14.105,64.35,3.1029319618709015,0
67.6329959947237,18.696659713979443,2025-11-27,-8.06,93,1.16,0.0,85.77,0.0,0.0,3.0792372367195093,0
39.20832946550111,40.78824865294325,2025-11-27,2.35,68,0.81,0.0,88.52,29.125,139.75,2.6555999999999997,0
57.59748991057104,-1.5566069740039694,2025-11-27,12.23,92,12.76,0.0,85.88,24.744999999999997,93.15,10.225772306829011,0
40.01379461588194,30.581763248920716,2025-11-27,16.79,53,4.09,0.0,90.17,62.785,271.95,6.078584648949494,0
57.322619213426485,12.342276438342509,2025-11-27,5.35,81,7.81,0.49,87.09,15.875000000000002,78.25,8.112833308407119,0
67.18013298983448,30.20180478571715,2025-11-27,-6.01,84,6.68,0.0,86.76,3.785,33.95,7.474575273552338,0
40.46029567037904,-3.1794552543116232,2025-11-27,10.73,54,2.24,0.0,90.06,52.895,237.65,4.492982190038149,0
43.945609033320764,27.076240480087385,2025-11-27,13.47,77,6.95,0.87,87.53,25.555000000000003,115.85000000000002,7.691801642369333,0
36.20716765048806,14.892277940992159,2025-11-27,15.21,64,9.96,0.0,88.96,51.615,220.05,9.358434148225154,0
62.448512686664856,36.373594573322464,2025-11-27,-3.13,87,2.52,0.0,86.43,5.705,36.35,4.573445716306252,0
47.31494295377267,32.4880113270409,2025-11-27,13.62,75,3.41,0.0,87.75,40.43,168.1,5.401359203941171,0
38.98274253038746,34.251660421416275,2025-11-27,14.68,38,0.55,0.0,91.82,71.62,321.4,2.269851150283746,0
39.58959184395137,2.8101103392257087,2025-11-27,13.83,50,6.69,0.0,90.5,60.745000000000005,269.15,7.802618684347796,0
63.702633168063926,-14.505780085585835,2025-11-27,2.55,97,21.7,2.37,85.33,0.0,0.0,13.249831576707345,0
43.253050228375095,25.557679787514637,2025-11-27,9.66,100,2.57,0.0,85.0,14.49,48.3,4.542178870199729,0
60.921315315658674,19.880334301970812,2025-11-27,3.05,96,13.91,0.24,85.44,4.175,19.25,10.621932810934176,0
59.9821440008156,12.990711034331731,2025-11-27,1.96,96,4.62,0.0,85.44,6.140000000000001,25.8,6.121543962106292,0
44.0647661206503,-0.8012804547256387,2025-11-27,11.95,73,0.64,0.0,87.97,39.525,167.75,2.3458666666666668,0
41.537517804851326,38.59153929335398,2025-11-27,15.46,75,5.18,0.0,87.75,43.19,177.3,6.657186905893509,0
56.002104611580336,3.0595991734547923,2025-11-27,10.83,96,11.99,0.22,85.44,16.145,59.150000000000006,9.861649809235775,0
51.63220893118878,41.309833772827076,2025-11-27,2.41,83,3.64,0.0,86.87,17.215000000000003,80.05,5.524579895139338,0
40.52065051217889,16.036088241175804,2025-11-27,8.14,80,1.24,0.0,87.2,28.21,120.7,3.2367270162585196,0
53.21199243984077,17.801796480425345,2025-11-27,1.91,87,3.09,0.0,86.43,13.265,61.55,5.064335838982245,0
35.65196661755026,36.048673626090604,2025-11-27,18.84,47,3.72,0.0,90.83,70.66,306.2,5.839551990806601,0
68.55625816941004,14.559322851244623,2025-11-27,5.01,70,12.35,0.0,88.3,31.515,145.05,10.343628822720884,0
60.07942965956812,39.5749566824107,2025-11-27,-4.16,97,2.73,0.0,85.33,0.0,0.0,4.69960994799923,0
60.460590835282346,-14.322266996001705,2025-11-27,7.97,89,13.44,0.7,86.21,10.255000000000003,48.849999999999994,10.535036017657145,0
55.746380966005276,17.470053246799914,2025-11-27,6.26,68,11.2,0.0,88.52,34.99,159.3,9.874819406506182,0
50.2687041668859,26.551096493730597,2025-11-27,2.37,71,4.18,0.0,88.19,26.755000000000003,127.85,6.010162698666688,0
68.63721253168453,39.78979590347434,2025-11-27,1.47,81,13.27,0.0,87.09,17.405,83.35,10.575051651410503,0
51.23021737054876,-17.07333679114713,2025-11-27,10.54,74,19.07,0.0,87.86,36.61,156.7,12.789256297203352,0
70.45428316264405,33.72286605121539,2025-11-27,3.16,61,16.57,0.0,89.29,35.940000000000005,171.8,12.115541302026548,0
39.4878565233176,39.45893178321606,2025-11-27,-0.38,78,0.73,0.0,87.42,17.03,86.1,2.489722691385529,0
66.31626903423663,11.318663998825045,2025-11-27,3.84,73,15.81,0.0,87.97,27.36,127.2,11.659482427477931,0
56.285915686817454,2.9301892709091177,2025-11-27,10.81,96,12.08,0.54,85.44,11.314999999999998,43.05000000000001,9.898592643401384,0
36.971418997593126,-1.5361930847869338,2025-11-27,14.22,42,0.38,0.0,91.38,67.73,303.1,1.8776805053043502,0
63.90272414952841,-24.6757583896778,2025-11-27,3.55,69,12.6,0.0,88.41,30.125,141.75,10.460812272476742,0
47.00597018088119,2.8718085513660334,2025-11-27,5.95,82,3.6,0.0,86.98,23.325000000000003,101.75,5.501098217628912,0
54.34624170576522,39.389893148893236,2025-11-27,4.09,86,5.73,0.15,86.54,15.085,68.95,6.905147296522115,0
47.468455797174606,-0.7132758672640627,2025-11-27,9.4,80,5.51,0.0,87.2,30.1,127.0,6.822931790822931,0
61.55004493195094,6.655255862286502,2025-11-27,-1.31,97,3.0,0.0,85.33,0.4350000000000003,5.449999999999999,4.926529846995076,0
43.08577362583935,6.670766129288538,2025-11-27,13.28,32,0.69,0.0,92.48,74.32000000000001,338.4,2.5606552494755452,0
40.070852733672794,-12.652910944564368,2025-11-27,14.87,69,2.03,0.0,88.41,47.105000000000004,198.35,4.198828678333994,0
52.94123981862127,4.3247814653183525,2025-11-27,9.59,92,12.52,0.0,85.88,20.785,79.95,10.129148669283339,0
67.9344524384516,0.3675729381643187,2025-11-27,3.12,75,10.01,0.4,87.75,18.68,95.6,9.254285831440479,0
55.90118061000956,19.258500154367127,2025-11-27,5.78,64,7.41,0.0,88.96,37.47,172.9,8.072027327340594,0
35.47140043718001,21.447616041169738,2025-11-27,19.55,67,10.98,0.0,88.63,55.72500000000001,229.75,9.789503469533068,0
41.40929480731105,42.27492222286186,2025-11-27,6.95,48,0.96,0.0,90.72,52.025000000000006,242.75,2.962902792870532,0
40.351858199112066,4.023688660891661,2025-11-27,11.69,66,13.11,0.0,88.74,44.735,194.45,10.710247711421056,0
38.07258805083118,44.78119762921631,2025-11-27,5.46,41,1.44,0.0,91.49,55.39,263.3,3.6595999999999997,0
53.079020371924734,16.67695121240307,2025-11-27,2.68,87,3.36,0.0,86.43,14.420000000000002,65.4,5.280960230867111,0
37.414753185983386,27.49723292794245,2025-11-27,15.39,64,5.64,0.0,88.96,51.885000000000005,220.95,7.042276480419287,0
42.55660135144109,37.86380026084996,2025-11-27,15.81,77,4.92,0.0,87.53,42.115,171.05,6.471697736040109,0
42.38502705735226,-11.65185955354334,2025-11-27,15.18,70,5.08,0.0,88.3,46.769999999999996,195.9,6.633936421495494,0
36.315788042531416,8.04468615769995,2025-11-27,3.98,96,3.28,0.49,85.44,1.8200000000000003,11.399999999999999,5.157947374683072,0
55.33428079745419,-20.400395240015335,2025-11-27,8.28,86,28.11,0.56,86.54,15.219999999999997,69.4,15.29417513216497,0
62.91899420102038,6.730218432361934,2025-11-27,6.8,70,3.28,0.0,88.3,34.2,154.0,5.330603384650225,0
53.87804969579288,5.8533922856759695,2025-11-27,9.0,95,12.21,0.0,85.55,17.5,65.0,9.964524771240557,0
49.42747019151174,14.17482319157525,2025-11-27,0.98,100,1.81,0.0,85.0,1.47,4.9,3.811860146670885,0
40.58864885350565,-12.26503086533102,2025-11-27,14.59,67,1.79,0.0,88.63,48.285,204.95,3.9526286121460426,0
66.02428235648662,41.228082349354295,2025-11-27,-0.63,87,8.14,0.0,86.43,9.455,48.85,8.21969041631131,0
48.43913538607111,-6.047872879951235,2025-11-27,13.86,95,11.1,0.0,85.55,24.79,89.3,9.500801588988864,0
58.183983556604566,3.6113919768667486,2025-11-27,10.5,98,7.2,0.0,85.22,17.35,60.5,7.6223085217012825,0
35.913908803772415,-14.069318184366676,2025-11-27,17.55,68,6.86,0.0,88.52,51.925000000000004,215.75,7.728268610468683,0
60.77500023850631,21.12467593371059,2025-11-27,4.34,74,14.72,0.0,87.86,27.310000000000002,125.7,11.236313537020148,0
35.975455730125404,-9.461948664693539,2025-11-27,16.05,55,6.07,0.0,89.95,60.075,260.25,7.387104768521367,0
43.318692677170574,22.032492051910992,2025-11-27,1.61,93,5.66,0.0,85.77,8.015,36.05,6.801776713477148,0
35.70957935915711,-17.71239926107983,2025-11-27,18.1,59,3.4,0.0,89.51,59.95,254.5,5.501609495815242,0
63.79697907343481,-12.501873656196647,2025-11-27,2.37,94,20.47,0.17,85.66,5.805,27.35,12.918608487673035,0
58.49885988266749,-8.327205326729143,2025-11-27,10.96,75,17.9,0.0,87.75,36.44,154.8,12.375204543764115,0
38.57989013933643,-7.977946630038215,2025-11-27,14.73,47,3.46,0.0,90.83,64.495,285.65,5.631785546145892,0
61.00160954680373,34.89875276744,2025-11-27,-6.03,98,1.32,0.0,85.22,0.0,0.0,3.263677524919805,0
64.8879151244117,2.8028470732918365,2025-11-27,3.31,64,6.17,0.0,88.96,33.765,160.55,7.365735195409138,0
59.05106491654326,-10.651099320892532,2025-11-27,9.72,79,18.7,0.11,87.31,29.730000000000004,127.1,12.585298966563242,0
45.55331828939648,37.743507296478384,2025-11-27,13.82,73,2.6,0.0,87.97,42.33,177.1,4.728245427452157,0
35.4680692463865,-19.014402840187234,2025-11-27,18.29,68,4.02,0.0,88.52,53.035,219.45,5.916068270960593,0
42.48390518525699,-23.14274572883262,2025-11-27,14.71,62,4.68,0.0,89.18,52.465,225.55,6.430861254917572,0
41.531675663232704,15.812909267878453,2025-11-27,12.36,82,5.14,0.0,86.98,32.94,133.8,6.5732433104045205,0
50.17128382132992,37.48701977538824,2025-11-27,7.88,86,3.61,0.0,86.54,23.020000000000003,95.4,5.4808666666666666,0
64.42796822258387,-1.0727853811486838,2025-11-27,2.17,57,3.39,0.0,89.73,37.655,182.85,5.507015034481021,0
44.339243603526526,1.578468571708683,2025-11-27,6.82,67,2.91,0.0,88.63,36.63,166.1,5.039715135137435,0
56.25061793053308,-6.235545142398664,2025-11-27,12.12,77,16.58,0.0,87.53,36.58,152.6,11.88031447965733,0
57.469360682568826,3.6588156533868315,2025-11-27,10.46,97,10.56,0.0,85.33,18.090000000000003,64.30000000000001,9.242989294234485,0
54.87369851067129,5.528857039472168,2025-11-27,10.5,95,12.31,0.0,85.55,19.75,72.5,10.005246333521452,0
45.600767343509034,41.39173148735097,2025-11-27,10.91,72,5.29,0.0,88.08,38.765,166.55,6.7528,0
62.48980858975139,-15.192077696348322,2025-11-27,5.08,97,22.43,5.44,85.33,0.0,0.0,13.470853954082578,0
66.26484713232486,9.120183877465955,2025-11-27,4.24,63,15.29,0.0,89.07,35.96,169.2,11.609511345874983,0
67.20388016818728,30.989867916312065,2025-11-27,-8.5,84,5.7,0.0,86.76,0.05000000000000071,21.5,6.904555365843626,0
50.3076861608924,-23.42714841759178,2025-11-27,9.98,67,16.38,0.0,88.63,41.370000000000005,181.9,11.956840702292556,0
44.672384937858055,12.914395026260685,2025-11-27,9.14,60,9.39,0.0,89.4,45.71,205.7,9.13164585384256,0
57.8052159137413,-6.9478620196758385,2025-11-27,11.15,82,15.68,0.0,86.98,31.125,127.75,11.480774261153103,0
40.01681866662167,33.44511657595094,2025-11-27,14.26,54,0.17,0.0,90.06,58.190000000000005,255.3,1.2377563088104218,0
70.43847850532788,11.798312761188008,2025-11-27,4.97,78,2.67,0.0,87.42,25.055,112.85,4.761515233620491,0
41.180454290538925,-5.938487143644174,2025-11-27,9.91,58,2.09,0.0,89.62,48.465,217.55,4.3187377008668735,0
35.6620643557088,39.00091645923493,2025-11-27,16.67,42,1.19,0.0,91.38,71.405,315.35,3.3227937101180385,0
39.23903898404508,15.356153285997749,2025-11-27,15.27,55,3.71,0.0,89.95,58.905,256.35,5.775197858563424,0
44.865987944739416,13.792460176105536,2025-11-27,8.37,53,8.75,0.0,90.17,50.155,229.85,8.89088190070154,0
58.45113398066711,33.081926259504115,2025-11-27,-0.12,99,1.26,0.0,85.11,0.6200000000000001,3.4,3.184524601883302,0
42.431165783381715,-24.230291993906366,2025-11-27,14.46,61,4.88,0.0,89.29,52.89,228.3,6.574935234831004,0
39.92788268247706,38.00130492936736,2025-11-27,4.18,60,1.72,0.0,89.4,38.269999999999996,180.9,3.9082333604839925,0
66.46004279225055,16.818917151921582,2025-11-27,-6.54,95,0.6,0.0,85.55,0.0,0.0,2.2088915017869635,0
56.61860697561152,21.552567218237883,2025-11-27,-0.21,84,1.44,0.0,86.76,12.485000000000001,62.95,3.4704,0
41.313366030444186,39.00883621474719,2025-11-27,15.6,73,6.48,0.0,87.97,45.0,186.0,7.464502024917669,0
50.07573889611463,1.8196969774648224,2025-11-27,10.21,79,5.5,0.0,87.31,32.115,135.05,6.825336666503061,0
53.681037390182155,-21.712382325746148,2025-11-27,8.48,81,22.66,0.2,87.09,24.92,108.4,13.819011829360303,0
40.98620127521886,26.662353149845934,2025-11-27,17.54,57,7.44,0.0,89.73,60.709999999999994,259.7,8.158360291136939,0
37.980752045304556,17.220647662647174,2025-11-27,16.32,59,7.98,0.0,89.51,57.28,245.6,8.428528275248691,0
43.832567948527554,2.2506929829383573,2025-11-27,6.38,72,4.29,0.0,88.08,31.970000000000002,143.9,6.081135736028262,0
45.392974523745195,-0.10290984745356013,2025-11-27,8.47,73,1.71,0.0,87.97,34.30500000000001,150.35,3.8345234006327304,0
60.88565258663284,-4.201479906377749,2025-11-27,10.79,96,13.09,1.58,85.44,0.0,0.0,10.304093912615508,0
55.3905670506883,8.323528153936977,2025-11-27,7.88,98,12.41,0.0,85.22,13.42,47.4,10.00705221575709,0
58.892161953055336,40.578081752733056,2025-11-27,-0.22,97,3.12,0.0,85.33,2.0700000000000003,10.9,5.024094364825034,0
61.37259549956901,-9.954173498647027,2025-11-27,10.61,75,12.33,0.59,87.75,27.064999999999998,123.55000000000001,10.27087417165647,0
36.12259286220625,-6.641516899012245,2025-11-27,15.57,55,5.51,0.0,89.95,59.355000000000004,257.85,7.038104525051866,0
56.42280550520917,-21.400193056102474,2025-11-27,9.28,86,17.07,1.19,86.54,7.27,42.900000000000006,11.918247410868206,0
52.86918489924451,16.778999424182246,2025-11-27,2.38,90,3.28,0.0,86.1,11.57,51.9,5.197791069290877,0
47.03278006941059,28.963854262207533,2025-11-27,10.73,100,2.57,0.0,85.0,16.095,53.650000000000006,4.542178870199729,0
38.83753711281579,-19.740355278493386,2025-11-27,17.79,64,4.28,0.0,88.96,55.485,232.95,6.134729302005826,0
61.214795223329716,9.684392134433892,2025-11-27,-3.25,94,1.5,0.0,85.66,0.0,7.75,3.4970548561134502,0
59.7824862713985,5.437913702262236,2025-11-27,10.16,100,2.57,0.0,85.0,15.24,50.8,4.542178870199729,0
43.87047319660785,32.33716223719398,2025-11-27,14.77,85,5.85,0.0,86.65,34.155,133.85,6.9859463389006935,0
63.77897164288325,23.628752959809873,2025-11-27,-0.01,96,6.13,0.0,85.44,3.185,15.95,7.051316722428514,0
44.79722494027865,16.3161466808361,2025-11-27,3.13,82,3.81,0.0,86.98,19.095,87.65,5.659272894403779,0
47.995060289840964,-18.589254867135608,2025-11-27,12.87,65,12.88,0.0,88.85,47.305,204.35,10.62904165221138,0
